id,created_at,text
837728270795710464,Fri Mar 03 18:15:58 +0000 2017,
837460521464967168,Fri Mar 03 00:32:02 +0000 2017,
837452278126686208,Thu Mar 02 23:59:16 +0000 2017,Get to know our  P4000 AND P2000 #GPUs in this review from : https://t.co/KSCL608MvN https://t.co/FMWTMQNwlU
837352586969669633,Thu Mar 02 17:23:08 +0000 2017,
837104533914312704,Thu Mar 02 00:57:28 +0000 2017,Get training from 400+ sessions &amp; connect with #AI experts. Register now for #GTC17 and save up to $240 through 4/5… https://t.co/rqmSBBhF26
837098345898233856,Thu Mar 02 00:32:52 +0000 2017,Did you miss Jen-Hsun Huang's presentation last night? Watch the video: https://t.co/bEje6TfbJf #UltimateGeForce https://t.co/kriNxKFJd3
837089322121703424,Wed Mar 01 23:57:01 +0000 2017,
837011107155845120,Wed Mar 01 18:46:13 +0000 2017,
836997480885559296,Wed Mar 01 17:52:04 +0000 2017,"We’re releasing a new frame capture analysis tool, called FCAT VR, to analyze the quality of #VR experiences.… https://t.co/5c2Bl6QrnM"
836797956359610368,Wed Mar 01 04:39:14 +0000 2017,It’s here. The  GTX 1080 Ti – 3584 CUDA cores. 11GB of VRAM. Faster than TITAN X.… https://t.co/ToJRCL14Zm
836789171314307073,Wed Mar 01 04:04:19 +0000 2017,
836786142192160768,Wed Mar 01 03:52:17 +0000 2017,
836784375559704577,Wed Mar 01 03:45:16 +0000 2017,
836779522447925248,Wed Mar 01 03:25:59 +0000 2017,
836728029288120320,Wed Mar 01 00:01:22 +0000 2017,
836695786750537728,Tue Feb 28 21:53:15 +0000 2017,"Using NVIDIA tech, researchers create a 90%-accurate #AI algorithm to catch a rare eye disease.… https://t.co/LPNhw13ZxB"
836665603746246657,Tue Feb 28 19:53:19 +0000 2017,
836607029909188609,Tue Feb 28 16:00:33 +0000 2017,"Using our GPUs, NYU Tandon researchers are developing an #AI system that helps autonomous vehicles locate themselve… https://t.co/98id6hiJzu"
836364510415859713,Mon Feb 27 23:56:52 +0000 2017,
836284913405997056,Mon Feb 27 18:40:35 +0000 2017,Congratulations to  on officially unveiling their #DRIVEPX 2-powered Robocar at #MWC17!… https://t.co/Z5mRjjhtnH
836271615591620611,Mon Feb 27 17:47:44 +0000 2017,The  has a series of five hackathons to help people learn how to accelerate their projects with #GPUs.… https://t.co/U2e2d3YNCl
835913067066089472,Sun Feb 26 18:03:00 +0000 2017,"
https://t.co/9xipfJQoXl"
835534846374006785,Sat Feb 25 17:00:05 +0000 2017,See our self-driving car navigate down Lombard St. It’s powered by the NVIDIA DRIVE PX 2 #AI self-driving computer.… https://t.co/R8sgyUSkIC
835258917567356928,Fri Feb 24 22:43:38 +0000 2017,
835247474449117184,Fri Feb 24 21:58:10 +0000 2017,
835190005127512064,Fri Feb 24 18:09:48 +0000 2017,"#AI and deep learning are revolutionizing modern computing, and we're bringing them to game development.… https://t.co/S830ODOLM3"
834929302860779520,Fri Feb 24 00:53:52 +0000 2017,
834877894161682432,Thu Feb 23 21:29:35 +0000 2017,
834840341001809920,Thu Feb 23 19:00:22 +0000 2017,"Learn how researchers are using our GPUs and #AI to map and protect the vast 300,000 square miles of Peru's forests… https://t.co/APvXohyQEw"
834826963252490240,Thu Feb 23 18:07:13 +0000 2017,
834587309706076160,Thu Feb 23 02:14:55 +0000 2017,
834489873260097537,Wed Feb 22 19:47:44 +0000 2017,
834477896861306880,Wed Feb 22 19:00:09 +0000 2017,.'s CTO Eli David on bringing GPU-powered #deeplearning techniques to the world of #cybersecurity:… https://t.co/qo5NVuWsNx
834156801784373252,Tue Feb 21 21:44:14 +0000 2017,
834087108599967744,Tue Feb 21 17:07:17 +0000 2017,#GTC17 is the world’s #1 GPU developer event. Choose from hundreds of training sessions &amp; see amazing breakthroughs… https://t.co/7bzuzNWPh3
833753152385978368,Mon Feb 20 19:00:16 +0000 2017,"#AI is helping surgeons improve brain tumor diagnosis, which could lead to shorter and safer surgery.… https://t.co/z3nCpDMt5T"
832986014066937856,Sat Feb 18 16:11:56 +0000 2017,"GPU-powered #deeplearning is helping save coral reefs, with analysis that’s 900X faster than traditional methods.… https://t.co/6sJMcL7Gqo"
832779823835541507,Sat Feb 18 02:32:36 +0000 2017,
832673540725841920,Fri Feb 17 19:30:17 +0000 2017,". plans to create Japan's fastest #AI supercomputer, built on NVIDIA's accelerated computing platform.… https://t.co/9so32izpeK"
832647195035783170,Fri Feb 17 17:45:35 +0000 2017,
832620500631195648,Fri Feb 17 15:59:31 +0000 2017,
832310508225048577,Thu Feb 16 19:27:43 +0000 2017,
832302027787038721,Thu Feb 16 18:54:01 +0000 2017,
832286979354013696,Thu Feb 16 17:54:13 +0000 2017,
832258370417549313,Thu Feb 16 16:00:32 +0000 2017,Our  #GPUs power films up for The Academy's Best VFX award. Which one is your favorite?… https://t.co/QCNpwGFLl0
831932716534738944,Wed Feb 15 18:26:30 +0000 2017,
831908618232422401,Wed Feb 15 16:50:45 +0000 2017,Join us for an  GTX #PCgaming celebration on Feb. 28 in San Francisco. RSVP: https://t.co/90pfZFlaAR https://t.co/HjT2OtA6uu
831618669021048832,Tue Feb 14 21:38:36 +0000 2017,
831590758566146048,Tue Feb 14 19:47:41 +0000 2017,Find the right connection this #ValentinesDay.  https://t.co/84Gh2oW0zd
831539812565819392,Tue Feb 14 16:25:15 +0000 2017,"Business leaders,  created this guide on what a #GPU is and why you should care: https://t.co/PTVhGpKiwL https://t.co/6975LWtj2T"
831284683610558465,Mon Feb 13 23:31:27 +0000 2017,
831180117728600065,Mon Feb 13 16:35:57 +0000 2017,"We're honored to make 's ""50 Most #Innovative Companies"" list. https://t.co/2Cs5trbKrQ https://t.co/2YKPQEhTQZ"
830823830159396864,Sun Feb 12 17:00:11 +0000 2017,"Discovering new medicines is harder than ever. #AI may change that, and NVIDIA tech plays a key role in it.… https://t.co/NW6BFNvLox"
830491622651486210,Sat Feb 11 19:00:07 +0000 2017,"Developed with NVIDIA #GPUs, 's new #AI-based selfie transformation app can even make Mona Lisa smile.… https://t.co/579tZw9rfy"
830461407317553152,Sat Feb 11 17:00:03 +0000 2017,"At #SWW17,  showed how our  GP100 #GPUs can breeze through large datasets.… https://t.co/PIkzMUuZFC"
830210835096051712,Sat Feb 11 00:24:22 +0000 2017,The neural networks underlying the learning of many self-driving cars are constructed by our #AI tech:… https://t.co/QL2Yrdjqlx
830204936575029248,Sat Feb 11 00:00:55 +0000 2017,
830101891166019584,Fri Feb 10 17:11:28 +0000 2017,"Take a look at Brian Carter's beautiful ""The Rose"" builid. He built it for his daughter https://t.co/8ePjVXUloa… https://t.co/ThOc5JorKH"
829865405569044485,Fri Feb 10 01:31:45 +0000 2017,"

The details https://t…"
829787881962999808,Thu Feb 09 20:23:42 +0000 2017,Watch why we believe dogs at our office boosts productivity in this video on :  https://t.co/Uj3BpkdglJ… https://t.co/BvavN95Pvt
829763050320171008,Thu Feb 09 18:45:02 +0000 2017,Have a great idea for AR or #VR? Here’s your chance to share it at #GTC17 and win $30K in cash and prizes.… https://t.co/zQbYNh3PWf
829744930767589377,Thu Feb 09 17:33:02 +0000 2017,Bring the power of #GPU-accelerated deep learning and #AI to your data with major cloud platforms.… https://t.co/iaPjYNMpXA
829447881719296000,Wed Feb 08 21:52:40 +0000 2017,
829406660384862208,Wed Feb 08 19:08:52 +0000 2017,
829384792990814208,Wed Feb 08 17:41:58 +0000 2017,"At #SWW17, find out how the latest  Pascal GPUs power 3D CAD, #VR, simulation and design workflows.… https://t.co/OM01EsIqwM"
829091635703066624,Tue Feb 07 22:17:04 +0000 2017,
829012094334885888,Tue Feb 07 17:01:00 +0000 2017,Our new lineup of  #GPUs transforms traditional workstations into supercomputing workstations.… https://t.co/yl4ba56gVf
828752282825027584,Mon Feb 06 23:48:36 +0000 2017,
828647602338070528,Mon Feb 06 16:52:38 +0000 2017,This high-tech #robot cowboy created by a team at  uses NVIDIA #GPUs to help monitor livestock.… https://t.co/ZMgQN8Bsgy
828399130170978304,Mon Feb 06 00:25:18 +0000 2017,
828279531710525440,Sun Feb 05 16:30:03 +0000 2017,Find out how #AI from  could help you win the big game office pool. https://t.co/0XTEdnK0Gd https://t.co/R52pokPLDo
827921922851606528,Sat Feb 04 16:49:03 +0000 2017,Check out three ways we're in the fight against cancer: https://t.co/tT6caxIBoh #WorldCancerDay https://t.co/MO4jKiL91v
827665088706273280,Fri Feb 03 23:48:29 +0000 2017,
827575999705473024,Fri Feb 03 17:54:28 +0000 2017,
827566238008229889,Fri Feb 03 17:15:41 +0000 2017,Read how  uses #AI tech from  &amp; our #TITANX GPUs to improve customer service via social media.… https://t.co/TPau1uXpHY
827297097581891585,Thu Feb 02 23:26:13 +0000 2017,"

1 day of work, 364 days of entertainment with SHIELD TV 😃 #Groundhogday h…"
827260205574418437,Thu Feb 02 20:59:37 +0000 2017,
827203692336029698,Thu Feb 02 17:15:03 +0000 2017,"Robotics, #AI, deep learning, VR, and more. The latest GPU tech will be showcased at #GTC17 May 8-11. Register now:… https://t.co/8bgnHxWwUm"
826862949318815744,Wed Feb 01 18:41:04 +0000 2017,
826850369988734976,Wed Feb 01 17:51:04 +0000 2017,
826555205319692288,Tue Jan 31 22:18:12 +0000 2017,
826508312074035200,Tue Jan 31 19:11:52 +0000 2017,"

We are asking for your artistic interpretations of scenes from  🎨

https://…"
826490150179835904,Tue Jan 31 17:59:41 +0000 2017,"RIP, Masaya Nakamura, pioneer of video games and founder of #Namco. https://t.co/cWRQdFlPdr #PacMan https://t.co/XIt1Br0jbd"
826475254302208000,Tue Jan 31 17:00:30 +0000 2017,"Learn about the DGX-1's momentum and how it can help you accelerate healthcare, data analytics, and #AI solutions:… https://t.co/4ehHrqxohS"
826138819015561216,Mon Jan 30 18:43:38 +0000 2017,"
https://t.co/Bhwb4GKc7O"
826129165845876736,Mon Jan 30 18:05:16 +0000 2017,
826121356626386944,Mon Jan 30 17:34:14 +0000 2017,
825380425287610368,Sat Jan 28 16:30:02 +0000 2017,Wishing you the best in this year of the rooster. Happy #LunarNewYear! #CNY https://t.co/Wy4wocabS7
825140102200332288,Sat Jan 28 00:35:05 +0000 2017,
825025057357516801,Fri Jan 27 16:57:56 +0000 2017,
825018031080304640,Fri Jan 27 16:30:01 +0000 2017,#PCgaming is thriving. See how  plays a big part in this growing industry. https://t.co/8LuNgyjA4x https://t.co/2O58mCMp2M
824749405861339137,Thu Jan 26 22:42:36 +0000 2017,
824747501580218368,Thu Jan 26 22:35:02 +0000 2017,
824739769703821312,Thu Jan 26 22:04:18 +0000 2017,
824684424864239616,Thu Jan 26 18:24:23 +0000 2017,
824678940136464385,Thu Jan 26 18:02:35 +0000 2017,
824669669772587008,Thu Jan 26 17:25:45 +0000 2017,"The NVIDIA #AI Co-Pilot uses face recognition, head tracking, gaze detection, and lip reading to make driving safer… https://t.co/7zIfdxCWOs"
824327888342093824,Wed Jan 25 18:47:38 +0000 2017,
824310305932984320,Wed Jan 25 17:37:46 +0000 2017,Two #startups are using #AI to invent the future of checkout in grocery stores and cafeterias.… https://t.co/iHi2P9rgnb
824008914865819648,Tue Jan 24 21:40:09 +0000 2017,
823951155898089472,Tue Jan 24 17:50:38 +0000 2017,
823948984951545856,Tue Jan 24 17:42:00 +0000 2017,"

-  https:…"
823605292529119232,Mon Jan 23 18:56:18 +0000 2017,
823582961765216257,Mon Jan 23 17:27:34 +0000 2017,
822843714443710464,Sat Jan 21 16:30:03 +0000 2017,
822560987622547456,Fri Jan 20 21:46:36 +0000 2017,
822473765917315073,Fri Jan 20 16:00:01 +0000 2017,
822156020638068736,Thu Jan 19 18:57:24 +0000 2017,"Using our #GPUs, researchers get ahead in combating deadly Ebola strains with molecular simulations.… https://t.co/PmsL71OSyN"
821810289872015360,Wed Jan 18 20:03:36 +0000 2017,Check out these tweets that recap what we were up to at #CES2017. #CESNVIDIA⚡️ “NVIDIA at CES 2017”… https://t.co/7qXpcELATj
821794163892944896,Wed Jan 18 18:59:31 +0000 2017,Catch up on the latest #HPC Top 5 with news about upcoming #GPU hackathons and 2017 trends. https://t.co/u4fvx9ZgNG
821779161014366208,Wed Jan 18 17:59:54 +0000 2017,"

🤙 In depth review and unboxing video https://…"
821494944703528961,Tue Jan 17 23:10:32 +0000 2017,
821434089349607424,Tue Jan 17 19:08:43 +0000 2017,Did you miss us at #CES2017? Flip through the NVIDIA highlights in these slides: https://t.co/MY9rXT6zU0
821413200495190016,Tue Jan 17 17:45:42 +0000 2017,"Using our #GPUs, Olay’s new #AI skin care tool evaluates facial skin age to compare it with actual age.… https://t.co/6kAvASxD78"
821129920319324160,Mon Jan 16 23:00:03 +0000 2017,Been to GTC before? Alumni have 2 days left to get 40% off to #GTC17. Get first choice of #deeplearning training.… https://t.co/GRZ9EVHq9T
820691360185364480,Sun Jan 15 17:57:22 +0000 2017,
820299448265777153,Sat Jan 14 16:00:03 +0000 2017,Find out about the four NVIDIA-powered things you won’t want to miss at the Detroit Auto Show:… https://t.co/CusSMlFfcC
820098108763713536,Sat Jan 14 02:40:00 +0000 2017,
820044049159626752,Fri Jan 13 23:05:11 +0000 2017,"We're one of the most important car companies of 2017 for powering #AI in self-driving cars, according to :… https://t.co/qWcMwWJbid"
819980501809139712,Fri Jan 13 18:52:40 +0000 2017,
819974648955707392,Fri Jan 13 18:29:25 +0000 2017,"Here's a summary of our CEO's #CES2017 opening keynote, describing how NVIDIA is at the center of the tech industry… https://t.co/WKGBo0lSNL"
819961033456369664,Fri Jan 13 17:35:19 +0000 2017,We shifted our partnership w/  into high gear by collaborating to put advanced #AICARS on the road in 2020.… https://t.co/u6cVQ5s4YY
819658762642341888,Thu Jan 12 21:34:12 +0000 2017,
819615627073568768,Thu Jan 12 18:42:47 +0000 2017,"We won 26 awards at #CES2017 for new 4K G-SYNC HDR monitors, PilotNet automotive AI, and more.… https://t.co/4Oqwn6EK7z"
819600322553257984,Thu Jan 12 17:41:58 +0000 2017,
819595405159600128,Thu Jan 12 17:22:26 +0000 2017,
819343151961817088,Thu Jan 12 00:40:04 +0000 2017,"Focused on automotive autonomy and safety,  has developed automated driving platforms w/ #DRIVEPX 2.… https://t.co/6ZCySo8f6O"
819342101376679936,Thu Jan 12 00:35:54 +0000 2017,
819240486648967168,Wed Jan 11 17:52:07 +0000 2017,
819214848261140480,Wed Jan 11 16:10:14 +0000 2017,Our DRIVE PX 2 took center stage at #CES2017 as AI sweeps the tech and auto industries. https://t.co/i6CMWoziph… https://t.co/DE0GfH4FMa
818971328321458176,Wed Jan 11 00:02:35 +0000 2017,"Alumni get 40% off through 1/18 to #GTC17, the #1 GPU developers event. Register for #deeplearning training early.… https://t.co/wbCcjT2Hx4"
818952717733199872,Tue Jan 10 22:48:37 +0000 2017,We're collaborating w/  to develop HERE HD Live Map into the industry-leading mapping for autonomous vehicles:… https://t.co/j4EzMuibDu
818891147544137728,Tue Jan 10 18:43:58 +0000 2017,ZENRIN partners with us to develop a cloud-to-car HD map solution for self-driving cars. https://t.co/4nrqgsfCai… https://t.co/E8fbBoLUCo
818885075743838208,Tue Jan 10 18:19:50 +0000 2017,
818871739354476544,Tue Jan 10 17:26:51 +0000 2017,"The Hain family, #Volvo's 1st #DriveMe participants. Using DRIVE PX 2, autonomous XC90s will hit the roads in Swede… https://t.co/cQPKLzlPsz"
818631405571739648,Tue Jan 10 01:31:51 +0000 2017,"Our CEO highlights why this year's #CES was one for the record books, &amp; how NVIDIA is shaping the future with #AI.… https://t.co/HydJEpEwXS"
818604410846740480,Mon Jan 09 23:44:35 +0000 2017,"Using our NVIDIA DRIVE computing platform, #Volvo launches deliveries of self-driving tech to select customers:… https://t.co/hIKMhsnB9g"
818567143230828546,Mon Jan 09 21:16:29 +0000 2017,Thanks for joining us at #CES2017! Our #AICARS contest and show is a wrap. See you next year!… https://t.co/vW0kzLSO3b
818565717649805312,Mon Jan 09 21:10:49 +0000 2017,"Get the latest NVIDIA automotive news from our Director of Automotive on Jan. 10, 8:30am PST, in the webcast:… https://t.co/KmH1sfegnl"
818561995309887488,Mon Jan 09 20:56:02 +0000 2017, Awesome 360 shot -- and congrats! You've won an  in our #AICARS contest. Please DM us for next steps.
818544013292621824,Mon Jan 09 19:44:35 +0000 2017,
818518405112209408,Mon Jan 09 18:02:49 +0000 2017,Find out how our DRIVE PX AI car computer plays a crucial part in next-gen vehicle safety: https://t.co/PFdUGE2AVw… https://t.co/jFvp0pHXJr
818514371378749440,Mon Jan 09 17:46:48 +0000 2017,"
https://t.co/6J1uG6jCQ…"
818276718171430912,Mon Jan 09 02:02:27 +0000 2017,"

All the essential apps like  and more! https://…"
818236866478518273,Sun Jan 08 23:24:05 +0000 2017,
818232787031322624,Sun Jan 08 23:07:53 +0000 2017,"

Learn more here https://t.…"
818194973644308480,Sun Jan 08 20:37:37 +0000 2017,This self-driving  w/ an NVIDIA car computer is part of our demonstration at the #CES2017 North Plaza.… https://t.co/pc7iHnEmpn
818184126041706496,Sun Jan 08 19:54:31 +0000 2017,
818180351235223552,Sun Jan 08 19:39:31 +0000 2017,Watch this video to find out what's on display at our #CES2017 booth. https://t.co/gEjqFyhSrS #CESNVIDIA
818149336634691584,Sun Jan 08 17:36:16 +0000 2017,
817935115699425280,Sun Jan 08 03:25:02 +0000 2017,"NVIDIA SPOT, an #AI mic accessory for SHIELD, will be added to the NVIDIA AI Home family of products:… https://t.co/a0td7kiN2B"
817906737889980416,Sun Jan 08 01:32:16 +0000 2017, There's still time left to enter our contest at #CES2017! https://t.co/YrXjFGqdwf https://t.co/4QTDjLecry
817905011627675648,Sun Jan 08 01:25:25 +0000 2017,CES has featured self-driving car demos before but nothing like our self-driving car. https://t.co/HCnBnu1XCo… https://t.co/UlL3TGcwA6
817816430259290112,Sat Jan 07 19:33:25 +0000 2017,GeForce Now for Mac and PC is a contender for 's Best of CES People's Choice award. Voting ends at 3pm PST… https://t.co/ps91w25XRb
817776107411755010,Sat Jan 07 16:53:12 +0000 2017,"Our CEO shared his vision for reinventing gaming, TV, &amp; transportation in our #CES2017 keynote. Watch the highlights https://t.co/mViMODYYw9"
817583723415629824,Sat Jan 07 04:08:44 +0000 2017,Watch #CES2017 highlights from  VP Sajjad Khan and our CEO on a partnership to create #AICARS.… https://t.co/Y8efeHHNSp
817544431247032320,Sat Jan 07 01:32:36 +0000 2017,
817526134896082946,Sat Jan 07 00:19:54 +0000 2017, congrats on winning an  in our #AICARS contest Donnie! Please DM us for next steps.
817523883502804992,Sat Jan 07 00:10:57 +0000 2017,We are partnering with  on AI technology for HD mapping from cloud to car: https://t.co/h1sGBrOtZL #CES2017… https://t.co/7d8CnFyfMA
817521305914179584,Sat Jan 07 00:00:42 +0000 2017,Transportation supplier ZF &amp; NVIDIA announced an #AI-based self-driving system for commercial vehicles… https://t.co/WHgT9TcQS5
817506942465650688,Fri Jan 06 23:03:38 +0000 2017,Read more about our partnership with  to put advanced #AICARS on the road starting in 2020. #CES2017… https://t.co/Wn4H3H4Wd3
817494059681878017,Fri Jan 06 22:12:26 +0000 2017,
817487167085608960,Fri Jan 06 21:45:03 +0000 2017,Today we announced a  partnership to bring an NVIDIA AI-powered car to market: https://t.co/rTDoIt8qFy… https://t.co/orCKbXGIsd
817481981025861632,Fri Jan 06 21:24:27 +0000 2017,
817479218451726337,Fri Jan 06 21:13:28 +0000 2017,Are you at #CES2017? Here's your chance to win a SHIELD TV! https://t.co/YrXjFGqdwf #AICARS https://t.co/4nMs3agg1U
817478194152382464,Fri Jan 06 21:09:24 +0000 2017, Congrats Mark! You've won an  in our #AICARS contest. Please DM us for next steps.
817476942190346242,Fri Jan 06 21:04:25 +0000 2017,Come see the three featured self-driving cars at our booth and outdoor experience at #CES2017.… https://t.co/frBrNt9qW9
817474519044526080,Fri Jan 06 20:54:47 +0000 2017,
817466273026015233,Fri Jan 06 20:22:01 +0000 2017,"#AI is becoming your copilot in the car, and NVIDIA is collaborating with  in developing this tech.… https://t.co/g0HHDtS2Rd"
817464453113315328,Fri Jan 06 20:14:48 +0000 2017,#Deeplearning is revolutionizing the perception of the world with #AI. #CES2017 https://t.co/jzQWPej6xU https://t.co/I2WaZVDdfV
817464337212157952,Fri Jan 06 20:14:20 +0000 2017,"Our CEO, Jen-Hsun Huang joins Sajjad Khan, VP Digital Vehicle &amp; Mobility Daimler AG and Guy Kawasaki … https://t.co/30vo2gSdsI"
817463533797376000,Fri Jan 06 20:11:08 +0000 2017,Chances and challenges of #AI are being discussed right now with Jen-Hsun and  #CES2017… https://t.co/kibupfbPX7
817462334461386753,Fri Jan 06 20:06:22 +0000 2017,Our CEO is speaking live with  at their #CES2017 booth. Watch it now: https://t.co/jzQWPej6xU #CESNVIDIA
817460611105726465,Fri Jan 06 19:59:32 +0000 2017,"The livestream is about to begin at #CES2017, tune in now: https://t.co/jzQWPej6xU"
817456987667513344,Fri Jan 06 19:45:08 +0000 2017, The live stream of the noon event is at https://t.co/jzQWPej6xU
817452429432143872,Fri Jan 06 19:27:01 +0000 2017, You don't want to miss this event at noon with Jen-Hsun Huang. #CESNVIDIA
817451890858307584,Fri Jan 06 19:24:52 +0000 2017,"Please join our CEO &amp;  VP of Digital Vehicle and Mobility at #Mercedes-Benz Booth #6319, North Hall, a… https://t.co/0CZOgTOnl1"
817419162536398848,Fri Jan 06 17:14:49 +0000 2017," Hey #CES2017 attendees, here's your chance to win our new . https://t.co/YrXjFGqdwf #AICARS https://t.co/FNvRmT6GiZ"
817418715285200897,Fri Jan 06 17:13:03 +0000 2017,"Check out the self-driving car in action at #CES2017, the North Plaza/Gold Lot of the LVCC. https://t.co/HCnBnu1XCo… https://t.co/WPuQzlCk3v"
817418205807267840,Fri Jan 06 17:11:01 +0000 2017," Hey #CES2017 attendees, here's your chance to win our new . https://t.co/YrXjFGqdwf https://t.co/JhguH5j1le"
817179568863789058,Fri Jan 06 01:22:46 +0000 2017, No problem!
817143188859207680,Thu Jan 05 22:58:12 +0000 2017, congrats on winning a voucher for our new  Michael! Please stop by our booth to claim your prize.
817142500250959872,Thu Jan 05 22:55:28 +0000 2017,
817118901255290880,Thu Jan 05 21:21:42 +0000 2017,PC gaming is thriving. Find out four major aspects that are fueling its growth: https://t.co/jfMZrp7PrW #GeForce… https://t.co/pZrhlMtWsl
817115804315455488,Thu Jan 05 21:09:23 +0000 2017,
817108870547918848,Thu Jan 05 20:41:50 +0000 2017,"Watch highlights of our #CES2017 keynote on SHIELD TV, GeForce NOW, #DRIVEPX 2, and new automotive partners.… https://t.co/74JhDWFbM6"
817090215231688704,Thu Jan 05 19:27:42 +0000 2017,#AI &amp; self-driving cars at #CES2017! Tweet us your selfie with the Tesla in our booth using #AICARS to enter to win… https://t.co/1338Ar0g7K
817063157474541568,Thu Jan 05 17:40:11 +0000 2017,"When it comes to gaming, our new SHIELD TV media streamer offers 3x the performance of any other streamer.… https://t.co/Lwtn10zgnq"
817060462785241088,Thu Jan 05 17:29:29 +0000 2017,"Our #CES2017 keynote sets out the future of transportation, gaming, and TV. Here's the recap:… https://t.co/170Dzylx6O"
817015314294534144,Thu Jan 05 14:30:04 +0000 2017,You could win an   CES! Tweet us a selfie w/ one of our featured autonomous cars. Use #AICARS… https://t.co/kLgbhT8Deo
816867130448584704,Thu Jan 05 04:41:15 +0000 2017,"

Pre-order now 👉 https://t.c…"
816862680040411136,Thu Jan 05 04:23:34 +0000 2017,Our self-driving car demo is taking place during the 4 days of #CES2017 — in front of the North Hall of the LVCC.… https://t.co/wSZDN8brSI
816856751605575681,Thu Jan 05 04:00:00 +0000 2017,"The new SHIELD TV, introduced during the opening keynote at #CES2017 in Las Vegas, puts your world at your command.… https://t.co/kfL9vxOq6F"
816853927014477828,Thu Jan 05 03:48:47 +0000 2017,Today we are announcing that  and NVIDIA will be building #AI cars together. https://t.co/vmIkEczsC0 #CES2017 https://t.co/WXs1FoI5cA
816851044692959234,Thu Jan 05 03:37:20 +0000 2017,Announcing a new capability on the NVIDIA #AI car computer called AI Co-Pilot. It’s aware of the state of drivers a… https://t.co/Msabu43dZp
816849957906878464,Thu Jan 05 03:33:00 +0000 2017,“This is the future of our self-driving car strategy.” - our CEO on our #AI car supercomputer called Xavier.… https://t.co/rOlCxcCCH4
816848697191342080,Thu Jan 05 03:28:00 +0000 2017,We’ve decided a decade ago to start working on autonomous cars so your car can be your most personal robot… https://t.co/8UQe9dNYux
816845968108752896,Thu Jan 05 03:17:09 +0000 2017,
816845401995104256,Thu Jan 05 03:14:54 +0000 2017,Jen-Hsun Huang introduces the most advanced streamer: the new  #CES2017 #4K https://t.co/Oc8aT4YQTm
816843639150120960,Thu Jan 05 03:07:54 +0000 2017,
816842746665127936,Thu Jan 05 03:04:21 +0000 2017,"Andromeda  is the most eagerly awaited game of the year’s first half. It’s made by , a company o… https://t.co/pd2pkZNjLv"
816841286019784704,Thu Jan 05 02:58:33 +0000 2017,
816840700394225666,Thu Jan 05 02:56:13 +0000 2017,Our CEO talks about how gaming is no longer just about games. It's the largest sporting event: Esports… https://t.co/fx9PmkdC4d
816839374331465728,Thu Jan 05 02:50:57 +0000 2017,"""We are able to teach a car how to drive."" - Jen-Hsun Huang on #AI achievements with GPU computing.… https://t.co/RIstUslsx3"
816838558996566016,Thu Jan 05 02:47:43 +0000 2017,"""This technique helps software to write software."" - Jen-Hsun Huang on GPU deep learning igniting #AI.… https://t.co/UZTu5apak2"
816837654692016128,Thu Jan 05 02:44:07 +0000 2017,Tune in now! The webcast of the #CES2017 opening keynote is live at https://t.co/0kT5rCGh4g https://t.co/WKPNjAnPs9
816832069011574784,Thu Jan 05 02:21:55 +0000 2017,Stay tuned for the live stream at https://t.co/0kT5rCGh4g of our CEO's #CES2017 opening keynote address in a few mi… https://t.co/3PnewUw4CK
816826999503060992,Thu Jan 05 02:01:47 +0000 2017,"Our CEO Jen-Hsun Huang will get things rolling at #CES2017, in Las Vegas, tonight at 6:30pm, and live blogged at… https://t.co/wlzxHpOeyv"
816780060635992064,Wed Jan 04 22:55:16 +0000 2017,"ZF launchs ZF ProAI self-driving system, based on our #DRIVEPX 2 AI car computer, for vehicles &amp; factories:… https://t.co/MU97IC4j0h"
816709259534573568,Wed Jan 04 18:13:55 +0000 2017,
816705791033909248,Wed Jan 04 18:00:08 +0000 2017,We’ll be bringing our vision to a global audience at #CES2017 in Las Vegas. Check out how you can tune in.… https://t.co/OkjpHgn3b8
816675569525919744,Wed Jan 04 16:00:03 +0000 2017,We announced the brain of #AI self-driving cars last year. Come see what's next from us at #CES2017.… https://t.co/7a2zUPqoVT
816455317340852224,Wed Jan 04 01:24:51 +0000 2017,"Looking for the latest in GPU hardware, AAA games, VR, &amp; more? Subscribe to the new NVIDIA GeForce YouTube channel. https://t.co/jSpst3thDV"
816392849398693888,Tue Jan 03 21:16:37 +0000 2017,
816334213246906368,Tue Jan 03 17:23:37 +0000 2017,
816320730996453377,Tue Jan 03 16:30:03 +0000 2017,We introduced some amazing automotive breakthroughs last year. Come see what's next from us at #CES2017.… https://t.co/45V5w5HfKv
815982560496885760,Mon Jan 02 18:06:17 +0000 2017,Watch our CEO's opening keynote address at #CES2017 on Wednesday in #Vegas. Here's how to tune in:… https://t.co/PuPx0Wxpkq
815422314485399552,Sun Jan 01 05:00:04 +0000 2017,Wishing you all the best in 2017. #HappyNewYear! https://t.co/9xvywHqqvo
814943669278998528,Fri Dec 30 21:18:06 +0000 2016,
814273715437305856,Thu Dec 29 00:55:56 +0000 2016,"Join us as we usher in a new year of technology innovation at #CES2017 
https://t.co/0kT5rCGh4g https://t.co/ezilXu8Cmp"
814243300668424192,Wed Dec 28 22:55:05 +0000 2016,
814177218096033792,Wed Dec 28 18:32:30 +0000 2016,Learn how an OSU prof is using #deeplearning to reinvent hearing aids: https://t.co/9RDeFk6l6p https://t.co/neBZ9sb3LA
